Timestamp,CarPitch,CarRoll,CarYaw,LatAccel,Ay,ForwardAccel,LinAccel,RGrad,ShockPot1,ShockPot2,GyX
1970-01-01 00:00:25.019,-94.63,-37.81,11.81,6.67,-7.04,-0.27,0.23,-5.67,2.69,2.20,-0.13
1970-01-01 00:00:25.090,-89.23,-41.06,10.80,6.60,-7.12,-0.07,0.46,-6.22,2.69,2.20,0.45
1970-01-01 00:00:25.159,-89.23,-41.06,10.80,6.60,-7.12,-0.07,-0.43,-6.22,2.69,2.20,0.02
1970-01-01 00:00:25.249,-85.21,-42.79,10.90,7.25,-7.38,3.07,1.20,-5.91,2.69,1.96,0.19
1970-01-01 00:00:25.318,-83.29,-43.11,10.07,6.33,-6.58,0.27,1.20,-6.81,2.69,1.96,0.52
1970-01-01 00:00:25.389,-79.41,-43.80,7.89,8.01,-7.12,2.87,1.20,-5.47,2.69,1.96,0.30
1970-01-01 00:00:25.460,-66.68,-44.90,-1.30,6.44,-5.78,2.22,1.20,-6.97,2.69,2.20,1.85
1970-01-01 00:00:25.539,-62.70,-53.48,-7.24,7.25,-3.71,1.69,-2.24,-7.38,2.69,1.96,-0.05
1970-01-01 00:00:25.609,-62.70,-53.48,-7.24,8.25,-6.85,3.95,0.64,-6.49,2.69,1.96,-0.13
1970-01-01 00:00:25.679,-66.54,-64.90,-5.97,8.55,-2.90,-0.42,0.64,-7.59,2.69,2.20,0.00
1970-01-01 00:00:25.750,-60.30,-68.14,-9.72,9.82,-2.56,2.30,0.64,-6.94,2.69,1.96,0.79
1970-01-01 00:00:25.820,-56.89,-72.12,-13.27,9.74,-2.06,1.99,0.64,-7.41,2.69,1.96,0.05
1970-01-01 00:00:25.890,-56.89,-72.12,-13.27,9.89,-0.95,0.92,-0.03,-7.29,2.69,2.20,0.58
1970-01-01 00:00:25.998,22.27,-82.47,-95.53,8.93,0.28,1.30,0.10,-9.23,2.69,2.20,-0.63
1970-01-01 00:00:26.068,22.27,-82.47,-95.53,9.32,0.96,0.84,0.10,-8.85,2.69,1.96,-1.17
1970-01-01 00:00:26.151,67.14,-71.00,-147.61,9.17,3.07,1.07,0.10,-7.74,2.69,1.96,-1.01
1970-01-01 00:00:26.250,73.08,-63.39,-155.39,8.29,3.80,2.57,2.45,-7.65,2.69,1.96,0.80
1970-01-01 00:00:26.320,77.45,-56.79,-159.73,8.17,4.91,1.92,2.45,-6.95,2.69,1.96,0.65
1970-01-01 00:00:26.388,78.59,-50.85,-161.53,8.17,4.91,1.92,0.92,-6.23,2.44,1.96,0.26
1970-01-01 00:00:26.470,78.84,-42.30,-163.28,6.60,8.05,0.04,-0.70,-6.41,2.69,2.20,0.11
1970-01-01 00:00:26.539,78.84,-42.30,-163.28,6.60,8.05,0.04,-0.46,-6.41,2.69,1.96,0.50
1970-01-01 00:00:26.610,80.47,-32.61,-166.40,5.14,8.02,0.80,-0.46,-6.34,2.69,1.96,0.10
1970-01-01 00:00:26.678,80.47,-32.61,-166.40,3.80,9.28,-1.11,0.55,-8.58,2.69,1.96,0.04
1970-01-01 00:00:26.749,83.38,-22.01,-170.07,3.99,10.43,0.61,0.55,-5.51,2.69,1.96,0.29
1970-01-01 00:00:26.817,84.13,-16.64,-171.34,3.99,10.43,0.61,0.55,-4.17,2.69,2.20,-0.06
1970-01-01 00:00:26.891,84.13,-16.64,-171.34,1.50,9.20,0.84,0.55,-11.09,2.44,2.20,-0.01
1970-01-01 00:00:26.957,84.13,-16.64,-171.34,1.27,9.59,1.07,0.55,-13.11,2.69,2.20,-0.42
1970-01-01 00:00:27.027,84.13,-16.64,-171.34,0.01,9.66,1.19,0.05,0.00,2.69,1.96,-0.45
1970-01-01 00:00:27.096,84.13,-16.64,-171.34,-0.76,9.55,1.27,0.05,21.95,2.69,1.96,-0.19
1970-01-01 00:00:27.169,84.13,-16.64,-171.34,-0.80,10.00,0.92,-2.21,20.88,2.69,1.96,-0.05
1970-01-01 00:00:27.235,84.13,-16.64,-171.34,-0.53,9.86,1.23,-2.21,31.55,2.69,2.20,0.12
1970-01-01 00:00:27.310,79.22,5.78,-170.28,-0.61,10.08,0.84,-2.21,-9.55,2.69,2.20,-0.20
1970-01-01 00:00:27.378,79.22,5.78,-170.28,-1.22,9.27,1.11,-0.77,-4.74,2.69,1.96,-0.19
1970-01-01 00:00:27.450,77.36,6.32,-170.86,-1.33,9.05,1.96,-0.77,-4.75,2.69,2.20,-0.28
1970-01-01 00:00:27.518,77.36,6.32,-170.86,-1.33,9.05,1.96,-0.10,-4.75,2.69,1.96,0.18
1970-01-01 00:00:27.590,75.74,6.30,-171.50,-0.84,9.39,2.07,-0.10,-7.54,2.69,2.20,-0.16
1970-01-01 00:00:27.659,74.96,6.09,-172.00,-0.76,9.51,2.80,-0.10,-8.04,2.69,2.20,-0.23
1970-01-01 00:00:27.730,74.34,6.06,-172.66,-0.91,9.21,2.61,-0.10,-6.63,2.69,2.20,-0.11
1970-01-01 00:00:27.800,74.34,6.06,-172.66,-0.84,9.62,2.41,-0.12,-7.25,2.69,1.96,0.06
1970-01-01 00:00:27.890,73.47,5.40,-172.99,-0.61,9.39,2.45,-0.12,-8.92,2.69,2.20,-0.06
1970-01-01 00:00:27.956,73.47,5.40,-172.99,-0.53,9.55,2.34,-0.37,-10.24,2.69,1.96,0.30
1970-01-01 00:00:28.030,73.47,5.40,-172.99,-0.61,9.66,2.64,-0.37,-8.92,2.69,1.96,-0.16
1970-01-01 00:00:28.096,73.47,5.40,-172.99,-0.53,9.28,2.95,0.13,-10.24,2.69,2.20,0.18
1970-01-01 00:00:28.171,72.52,4.13,-175.42,-0.53,9.47,2.80,0.13,-7.83,2.69,1.96,0.01
1970-01-01 00:00:28.239,72.52,4.13,-175.42,-0.53,9.47,2.80,-0.05,-7.83,2.69,1.96,0.22
1970-01-01 00:00:28.309,72.54,3.35,-176.54,-0.18,9.59,2.57,-0.05,-18.24,2.69,1.96,-0.01
1970-01-01 00:00:28.380,72.55,3.00,-177.28,-0.26,9.31,2.57,-0.05,-11.44,2.69,1.96,-0.01
1970-01-01 00:00:28.451,72.39,2.57,-178.14,-0.26,9.47,2.76,-0.05,-9.82,2.69,2.20,-0.06
1970-01-01 00:00:28.520,72.39,2.57,-178.14,-0.07,9.62,2.53,-0.22,-36.57,2.69,1.96,0.15
1970-01-01 00:00:28.591,72.55,1.88,179.76,-0.22,9.35,2.80,-0.22,-8.46,2.69,1.96,0.01
1970-01-01 00:00:28.660,72.55,1.88,179.76,-0.22,9.35,2.80,0.00,-8.46,2.69,2.20,0.02
1970-01-01 00:00:28.731,72.56,1.44,177.90,-0.18,9.59,2.80,0.02,-7.84,2.69,1.96,0.08
1970-01-01 00:00:28.810,72.56,1.41,177.09,-0.34,9.39,2.61,-0.25,-4.18,2.69,2.20,0.04
1970-01-01 00:00:28.879,72.39,1.45,176.58,-0.41,9.35,3.14,-0.25,-3.51,2.69,2.20,-0.05
1970-01-01 00:00:28.950,72.17,1.22,176.03,-0.03,9.66,3.18,-0.25,-39.06,2.69,1.96,-0.07
1970-01-01 00:00:29.030,72.24,1.19,176.34,-0.11,9.32,2.61,-0.38,-10.89,2.69,1.96,0.06
1970-01-01 00:00:29.101,72.09,1.24,176.47,-0.11,9.47,2.91,-0.38,-11.31,2.69,1.96,-0.04
1970-01-01 00:00:29.171,71.93,1.10,176.28,-0.07,9.55,2.99,-0.38,-15.67,2.69,1.96,-0.05
1970-01-01 00:00:29.240,71.93,1.10,176.28,-0.11,9.24,2.99,-0.20,-10.07,2.69,2.20,0.09
1970-01-01 00:00:29.310,72.31,1.08,176.44,-0.07,9.32,2.87,-0.20,-15.33,2.69,1.96,0.09
1970-01-01 00:00:29.380,72.31,1.08,176.44,-0.07,9.62,2.72,-0.06,-15.33,2.69,2.20,0.03
1970-01-01 00:00:29.501,72.37,0.91,177.31,0.01,9.62,2.84,-0.01,0.00,2.69,2.20,0.13
1970-01-01 00:00:29.570,72.37,0.91,177.31,0.01,9.62,2.84,-0.20,0.00,2.69,1.96,0.05
1970-01-01 00:00:29.649,72.35,0.80,177.46,-0.03,9.39,3.18,-0.20,-25.52,2.69,1.96,-0.02
1970-01-01 00:00:29.720,72.38,0.71,177.65,0.05,9.59,2.99,-0.20,15.08,2.69,1.96,0.02
1970-01-01 00:00:29.791,72.50,0.45,178.09,0.01,9.39,2.57,-0.20,0.00,2.44,2.20,0.03
1970-01-01 00:00:29.858,72.50,0.45,178.09,0.01,9.39,2.57,-0.43,0.00,2.44,2.20,-0.03
1970-01-01 00:00:29.939,72.71,0.26,178.25,0.20,9.66,3.34,-0.43,1.33,2.69,1.96,-0.04
1970-01-01 00:00:30.010,72.66,0.09,178.44,-0.07,9.43,2.41,-0.43,-1.32,2.69,1.96,-0.01
1970-01-01 00:00:30.079,72.58,0.27,178.87,0.01,9.47,3.07,-0.43,0.00,2.69,2.20,-0.04
1970-01-01 00:00:30.150,72.49,0.18,178.64,-0.11,9.24,2.95,-0.43,-1.65,2.69,1.96,-0.01
1970-01-01 00:00:30.220,72.47,0.11,178.97,0.01,9.59,2.72,-0.43,0.00,2.44,2.20,-0.01
1970-01-01 00:00:30.301,72.53,0.00,179.18,0.01,9.39,2.87,-0.43,0.00,2.69,1.96,0.01
1970-01-01 00:00:30.369,72.49,-0.09,179.27,0.05,9.59,2.99,-0.43,-1.87,2.44,1.96,-0.01
1970-01-01 00:00:30.441,72.52,-0.15,179.48,0.05,9.47,2.80,-0.43,-3.10,2.69,2.20,0.00
1970-01-01 00:00:30.510,72.54,-0.28,179.76,0.05,9.36,2.95,-0.43,-6.02,2.69,1.96,0.01
1970-01-01 00:00:30.590,72.54,-0.40,180.00,0.05,9.47,2.80,-0.43,-8.45,2.69,1.96,-0.01
1970-01-01 00:00:30.660,72.53,-0.51,-179.88,0.05,9.39,2.91,-0.43,-10.81,2.69,1.96,-0.01
1970-01-01 00:00:30.731,72.50,-0.51,-179.74,0.08,9.59,2.91,-0.43,-6.22,2.69,1.96,-0.01
1970-01-01 00:00:30.917,72.50,-0.51,-179.74,0.08,9.59,2.91,-0.43,-6.22,2.69,2.20,-0.11
1970-01-01 00:00:30.987,72.50,-0.51,-179.74,0.58,12.45,2.03,-0.43,-0.88,2.69,1.96,-0.53
1970-01-01 00:00:31.061,72.50,-0.51,-179.74,0.77,12.23,1.27,-0.43,-0.66,2.69,2.20,-1.42
1970-01-01 00:00:31.131,72.50,-0.51,-179.74,0.01,10.16,-0.57,-5.35,0.00,2.69,1.96,0.38
1970-01-01 00:00:31.201,48.99,0.30,-178.24,0.77,3.65,7.32,-5.35,0.38,2.69,1.96,-2.90
1970-01-01 00:00:31.269,48.99,0.30,-178.24,0.77,3.65,7.32,-2.78,0.38,2.69,2.20,-1.68
1970-01-01 00:00:31.341,18.79,-4.25,-179.11,-0.80,-2.10,10.65,-2.78,5.33,2.69,2.20,-4.51
1970-01-01 00:00:31.411,18.79,-4.25,-179.11,-0.61,-2.48,9.84,0.57,7.01,2.69,1.96,-1.89
1970-01-01 00:00:31.481,4.08,-7.82,-173.38,3.00,0.39,8.96,0.57,-2.61,2.69,1.96,-1.04
1970-01-01 00:00:31.551,4.08,-7.82,-173.38,4.30,1.62,7.97,-1.42,-1.82,2.69,1.96,1.80
1970-01-01 00:00:31.621,-2.38,-21.32,-172.30,10.27,-16.70,33.59,-1.42,-2.08,2.69,2.20,-0.90
1970-01-01 00:00:31.691,-0.29,-19.86,-176.70,1.08,-7.08,13.10,-1.42,-18.43,2.69,1.96,-4.06
1970-01-01 00:00:31.761,-1.72,-18.12,179.44,2.54,-3.17,9.81,-1.42,-7.15,2.69,1.96,0.29
1970-01-01 00:00:31.831,-1.72,-18.12,179.44,2.54,-3.17,9.81,0.99,-7.15,2.69,2.20,-0.49
1970-01-01 00:00:31.899,5.31,-13.51,-176.43,2.80,0.43,9.08,0.99,-4.82,2.69,1.96,1.03
1970-01-01 00:00:31.968,5.31,-13.51,-176.43,2.88,3.00,6.75,0.99,-4.69,2.69,1.96,-0.33
1970-01-01 00:00:32.052,5.31,-13.51,-176.43,1.46,0.35,8.86,-1.67,-9.24,2.69,1.96,-0.23
1970-01-01 00:00:32.121,5.31,-13.51,-176.43,2.42,2.11,6.05,-1.67,-5.58,2.69,1.96,-0.02
1970-01-01 00:00:32.193,4.26,-5.27,-172.48,0.73,0.39,8.92,-1.67,-7.17,2.69,1.96,0.64
1970-01-01 00:00:32.270,-0.73,-2.72,-171.24,0.70,2.92,6.62,-1.67,-3.91,2.69,1.96,-0.23
1970-01-01 00:00:32.341,-3.38,-2.62,-169.15,0.35,0.73,8.05,-1.67,-7.46,2.69,2.20,-8.48
1970-01-01 00:00:32.411,-3.59,-2.66,-169.03,0.20,-2.52,11.30,-1.67,-13.37,2.69,1.96,-0.30
1970-01-01 00:00:32.492,-3.74,-2.65,-169.05,0.31,-1.41,10.35,-1.67,-8.48,2.69,1.96,0.13
1970-01-01 00:00:32.561,-3.74,-2.65,-169.05,0.31,-1.41,10.35,-0.03,-8.48,2.69,2.20,-0.04
1970-01-01 00:00:32.642,-3.74,-2.65,-169.05,0.27,-0.53,9.20,-0.03,-9.69,2.69,1.96,-0.32
1970-01-01 00:00:32.712,-3.16,-2.52,-169.04,0.31,-0.80,9.62,-0.03,-8.07,2.69,1.96,-0.03
1970-01-01 00:00:32.781,-3.16,-2.52,-169.04,0.27,-0.91,9.88,-0.03,-9.20,2.69,1.96,0.00
1970-01-01 00:00:32.851,-3.16,-2.52,-169.03,0.27,-0.91,9.84,-0.03,-9.20,2.69,2.20,0.00
1970-01-01 00:00:32.950,-3.16,-2.52,-169.03,0.31,-0.84,9.85,0.23,-8.05,2.69,1.96,-0.09
1970-01-01 00:00:33.032,-3.23,-2.50,-169.03,0.31,-0.88,9.89,0.27,-7.98,2.44,2.20,-0.09
1970-01-01 00:00:33.101,-3.23,-2.50,-169.03,0.31,-0.91,9.85,-0.08,-7.98,2.69,1.96,-0.03
1970-01-01 00:00:33.181,-4.46,-2.26,-169.00,0.35,-0.88,10.00,-0.08,-6.44,2.69,1.96,-0.07
1970-01-01 00:00:33.252,-4.63,-2.23,-169.00,0.31,-1.14,10.11,-0.08,-7.15,2.69,1.96,-0.05
1970-01-01 00:00:33.321,-4.63,-2.22,-169.01,0.31,-0.95,9.88,-0.08,-7.10,2.69,2.20,0.00
1970-01-01 00:00:33.401,-4.63,-2.20,-169.00,0.31,-0.88,9.80,-0.08,-7.04,2.69,1.96,0.01
1970-01-01 00:00:33.470,-4.65,-2.19,-169.01,0.31,-0.95,9.81,-0.08,-7.01,2.69,1.96,0.00
1970-01-01 00:00:33.539,-4.69,-2.17,-169.01,0.31,-0.95,9.84,-0.08,-6.95,2.69,1.96,0.00
1970-01-01 00:00:33.611,-4.73,-2.15,-169.01,0.31,-0.99,9.89,-0.08,-6.89,2.69,1.71,0.00
1970-01-01 00:00:33.682,-4.78,-2.13,-169.00,0.31,-0.99,9.85,-0.08,-6.81,2.69,1.96,-0.00
1970-01-01 00:00:33.761,-4.86,-2.08,-168.99,0.27,-0.99,9.84,-0.08,-7.62,2.69,2.20,-0.00
1970-01-01 00:00:33.830,-4.89,-2.07,-168.99,0.31,-0.95,9.84,-0.08,-6.61,2.69,2.20,0.00
1970-01-01 00:00:33.902,-4.95,-2.04,-168.99,0.27,-0.99,9.84,-0.08,-7.46,2.44,2.20,0.00
1970-01-01 00:00:33.972,-4.99,-2.02,-168.99,0.31,-0.95,9.84,-0.08,-6.47,2.69,1.96,0.00
1970-01-01 00:00:34.041,-5.03,-2.00,-168.99,0.31,-0.95,9.88,-0.08,-6.39,2.44,2.20,0.00
1970-01-01 00:00:34.112,-5.07,-1.98,-168.99,0.31,-0.99,9.85,-0.08,-6.34,2.69,1.96,0.00
1970-01-01 00:00:34.192,-5.12,-1.95,-168.99,0.31,-0.95,9.84,-0.08,-6.25,2.69,2.20,0.00
1970-01-01 00:00:34.262,-5.14,-1.94,-168.99,0.31,-0.99,9.85,-0.08,-6.22,2.69,1.96,0.00
1970-01-01 00:00:34.332,-5.18,-1.93,-168.99,0.27,-0.95,9.85,-0.08,-7.05,2.69,2.20,0.00
1970-01-01 00:00:34.401,-5.18,-1.93,-168.99,0.35,-0.95,9.84,-0.00,-5.48,2.69,1.96,0.01
1970-01-01 00:00:34.471,-5.22,-1.90,-168.99,0.31,-0.95,9.84,-0.00,-6.09,2.69,1.96,0.00
1970-01-01 00:00:34.551,-5.27,-1.88,-168.99,0.27,-0.95,9.80,-0.00,-6.89,2.69,2.20,-0.00
1970-01-01 00:00:34.621,-5.28,-1.88,-168.99,0.31,-0.95,9.84,-0.00,-6.00,2.69,1.96,0.00
1970-01-01 00:00:34.692,-5.30,-1.87,-168.99,0.31,-0.99,9.85,-0.00,-5.97,2.69,2.20,0.00
1970-01-01 00:00:34.762,-5.32,-1.86,-168.99,0.31,-0.99,9.80,-0.00,-5.94,2.69,1.96,0.00
1970-01-01 00:00:34.831,-5.32,-1.86,-168.99,0.31,-0.99,9.85,0.00,-5.94,2.69,2.20,0.01
1970-01-01 00:00:34.902,-5.37,-1.84,-168.99,0.35,-0.99,9.85,0.00,-5.23,2.69,2.20,0.00
1970-01-01 00:00:34.972,-5.39,-1.83,-168.99,0.31,-0.95,9.84,0.00,-5.86,2.69,2.20,0.00
1970-01-01 00:00:35.041,-5.41,-1.83,-168.99,0.31,-0.99,9.85,0.00,-5.85,2.69,2.20,0.00
1970-01-01 00:00:35.108,-5.43,-1.82,-168.99,0.31,-0.99,9.85,0.00,-5.82,2.69,1.96,0.00
1970-01-01 00:00:35.193,-5.43,-1.82,-168.99,0.31,-0.95,9.88,0.00,-5.82,2.69,1.96,0.01
1970-01-01 00:00:35.261,-5.43,-1.82,-168.99,0.31,-0.95,9.88,0.00,-5.82,2.69,1.96,0.00
1970-01-01 00:00:35.332,-5.48,-1.81,-168.99,0.31,-0.88,9.85,0.00,-5.81,2.69,1.96,0.00
1970-01-01 00:00:35.412,-5.51,-1.81,-168.99,0.35,-1.49,10.39,0.00,-5.15,2.69,1.96,0.00
1970-01-01 00:00:35.481,-5.37,-1.79,-168.99,0.24,-0.84,9.54,0.00,-7.51,2.69,1.96,0.09
1970-01-01 00:00:35.552,-5.31,-1.81,-168.96,0.39,-0.88,9.81,0.00,-4.63,2.69,1.96,-0.06
1970-01-01 00:00:35.621,-5.29,-1.82,-168.97,0.31,-0.88,9.77,0.00,-5.81,2.69,1.96,0.01
1970-01-01 00:00:35.692,-5.26,-1.81,-168.97,0.27,-0.88,9.73,-0.07,-6.60,2.69,1.96,0.00
1970-01-01 00:00:35.762,-5.26,-1.81,-168.97,0.31,-0.88,9.73,0.05,-5.78,2.69,1.96,-0.04
1970-01-01 00:00:35.832,-5.23,-1.79,-168.97,0.31,-0.91,9.77,0.05,-5.74,2.69,2.20,-0.01
1970-01-01 00:00:35.899,-5.35,-1.82,-168.97,0.31,-0.91,9.77,0.05,-5.82,2.69,2.20,-0.02
1970-01-01 00:00:35.968,-5.35,-1.82,-168.97,0.31,-0.95,9.81,0.05,-5.82,2.69,2.20,-0.01
1970-01-01 00:00:36.052,-5.35,-1.82,-168.97,0.31,-0.99,9.89,0.04,-5.82,2.44,2.20,0.00
1970-01-01 00:00:36.122,-5.35,-1.82,-168.97,0.31,-0.99,9.89,-0.04,-5.82,2.69,1.96,0.04
1970-01-01 00:00:36.192,-5.38,-1.82,-168.97,0.35,-0.95,9.84,-0.04,-5.19,2.69,1.96,0.00
1970-01-01 00:00:36.292,-5.41,-1.83,-168.97,0.31,-0.95,9.84,-0.00,-5.85,2.69,2.20,0.00
1970-01-01 00:00:36.362,-5.42,-1.83,-168.97,0.31,-0.95,9.84,-0.00,-5.84,2.69,1.96,0.00
1970-01-01 00:00:36.463,-5.42,-1.83,-168.97,0.31,-0.91,9.89,-0.23,-5.84,2.69,1.96,-0.04
1970-01-01 00:00:36.533,-5.46,-1.82,-168.98,0.39,-1.10,10.34,-0.23,-4.67,2.69,1.96,-0.01
1970-01-01 00:00:36.602,-5.46,-1.82,-168.98,0.39,-1.10,10.34,-0.44,-4.67,2.69,1.96,-0.15
1970-01-01 00:00:36.672,-5.52,-1.81,-167.48,0.50,-1.26,10.57,-0.44,-3.59,2.44,2.20,0.13
1970-01-01 00:00:36.752,-4.60,-1.60,-167.35,-2.29,-1.71,5.68,-0.44,0.70,2.69,1.96,0.02
1970-01-01 00:00:36.823,-5.41,-1.85,-166.05,3.23,-1.14,11.69,-0.44,-0.57,2.69,2.20,-0.33
1970-01-01 00:00:36.893,-5.70,-1.86,-165.00,0.27,-1.56,10.31,-0.44,-6.79,2.69,1.96,0.11
1970-01-01 00:00:36.971,-5.20,-1.76,-164.55,0.50,-0.61,11.23,-0.44,-3.49,2.69,1.96,-0.01
1970-01-01 00:00:37.042,-5.58,-1.88,-163.54,0.31,-1.45,10.31,-0.44,-6.02,2.69,1.96,-0.65
