Timestamp,CarPitch,CarRoll,CarYaw,LatAccel,Ay,ForwardAccel,LinAccel,RGrad,ShockPot1,ShockPot2,GyX
1970-01-01 00:00:07.531,-19.34,-0.03,-86.53,0.08,-2.94,9.80,13.32,-0.38,2.69,1.96,0.03
1970-01-01 00:00:07.597,-19.60,1.27,-85.72,-0.64,-3.32,8.58,13.32,-1.96,2.69,1.96,0.10
1970-01-01 00:00:07.666,-19.87,1.91,-85.45,-0.22,-3.29,8.81,13.32,-8.60,2.69,1.71,-0.32
1970-01-01 00:00:07.747,-21.02,0.45,-84.80,0.43,-2.56,9.16,0.25,1.04,2.69,1.96,0.13
1970-01-01 00:00:07.817,-21.94,0.38,-85.11,-0.41,-4.59,9.54,0.25,-0.93,2.69,1.96,-0.44
1970-01-01 00:00:07.886,-23.78,1.57,-85.03,-0.34,-4.59,9.50,0.25,-4.68,2.44,1.96,-0.46
1970-01-01 00:00:07.955,-25.56,3.76,-84.04,-0.37,-4.02,8.62,0.25,-10.03,2.69,2.20,-0.51
1970-01-01 00:00:08.027,-27.03,5.92,-83.40,-0.72,-4.25,7.55,-0.56,-8.24,2.69,1.96,0.09
1970-01-01 00:00:08.092,-28.05,6.62,-82.58,-0.72,-4.25,7.55,-0.56,-9.21,2.69,2.20,-0.31
1970-01-01 00:00:08.156,-28.05,6.62,-82.58,-1.41,-4.66,8.89,-0.63,-4.70,2.44,1.96,-0.60
1970-01-01 00:00:08.222,-28.05,6.62,-82.58,-2.33,-7.08,9.54,-0.63,-2.84,2.69,1.96,-1.91
1970-01-01 00:00:08.287,-28.05,6.62,-82.58,-2.18,-6.93,8.66,-0.63,-3.04,2.69,1.96,-1.78
1970-01-01 00:00:08.367,-51.68,14.97,-78.72,-1.98,-8.07,5.48,1.07,-7.54,2.69,1.96,0.78
1970-01-01 00:00:08.436,-62.63,15.38,-79.65,-2.75,-8.69,5.02,1.07,-5.59,2.69,1.96,-2.37
1970-01-01 00:00:08.506,-66.96,14.17,-80.21,-2.48,-8.73,3.53,1.07,-5.70,2.69,1.96,-1.24
1970-01-01 00:00:08.587,-68.58,13.65,-80.31,-2.41,-9.15,4.91,1.07,-5.67,2.44,1.96,-0.11
1970-01-01 00:00:08.655,-71.41,13.37,-80.44,-1.64,-8.95,3.45,1.07,-8.15,2.69,1.96,-0.70
1970-01-01 00:00:08.727,-73.17,12.63,-80.26,-2.18,-9.03,3.18,1.07,-5.80,2.69,1.96,-0.50
1970-01-01 00:00:08.797,-72.16,12.24,-79.50,-2.06,-8.88,2.64,1.07,-5.94,2.69,1.96,0.28
1970-01-01 00:00:08.866,-72.23,12.30,-78.92,-1.83,-8.91,2.91,1.07,-6.71,2.69,1.96,-0.02
1970-01-01 00:00:08.936,-73.43,12.23,-78.84,-2.10,-9.38,3.07,1.07,-5.82,2.69,1.96,-0.31
1970-01-01 00:00:09.007,-74.13,12.29,-78.90,-1.75,-8.96,2.57,1.07,-7.01,2.69,1.96,-0.24
1970-01-01 00:00:09.077,-74.19,12.19,-78.87,-2.02,-8.65,2.15,1.07,-6.03,2.69,1.96,0.01
1970-01-01 00:00:09.144,-74.72,12.05,-79.05,-1.91,-8.53,1.73,1.07,-6.32,2.69,1.96,-0.08
1970-01-01 00:00:09.217,-74.72,12.05,-79.05,-1.52,-9.61,2.38,0.52,-7.91,2.69,1.96,0.50
1970-01-01 00:00:09.297,-80.56,11.01,-80.16,-2.02,-8.65,2.61,0.52,-5.44,2.69,1.96,-0.37
1970-01-01 00:00:09.367,-82.83,10.87,-80.60,-1.91,-9.53,0.96,0.52,-5.70,2.69,1.96,-0.95
1970-01-01 00:00:09.455,-85.78,10.61,-80.99,-1.60,-9.42,0.84,0.13,-6.62,2.69,1.96,0.10
1970-01-01 00:00:09.547,-89.08,9.79,-81.94,-1.68,-8.69,-0.84,0.13,-5.83,2.69,1.96,-0.70
1970-01-01 00:00:09.626,-92.87,8.78,-82.71,-1.14,-9.46,-0.80,-0.10,-7.70,2.69,1.96,0.15
1970-01-01 00:00:09.747,-102.15,7.55,-88.37,-0.64,-9.15,-2.64,-0.14,-11.71,2.69,1.96,0.28
1970-01-01 00:00:09.812,-102.15,7.55,-88.37,-1.68,-9.42,-2.41,-0.14,-4.49,2.69,1.96,-1.15
1970-01-01 00:00:09.887,-110.56,6.03,-90.01,-0.14,-8.54,-4.21,-0.14,-41.69,2.69,1.96,-0.90
1970-01-01 00:00:09.977,-116.87,4.13,-92.41,-0.88,-8.46,-3.79,1.52,-4.72,2.69,1.96,-0.42
1970-01-01 00:00:10.057,-122.25,4.14,-94.45,-0.45,-7.88,-6.24,1.52,-9.13,2.69,1.96,-1.26
1970-01-01 00:00:10.127,-125.26,4.31,-94.97,-0.37,-7.04,-5.78,1.52,-11.50,2.69,1.96,-1.32
1970-01-01 00:00:10.196,-128.53,4.68,-96.20,-0.22,-7.12,-6.20,1.52,-21.02,2.44,1.96,-0.70
1970-01-01 00:00:10.288,-135.61,4.00,-96.90,-0.30,-5.55,-8.54,-1.08,-13.29,2.69,1.96,-0.88
1970-01-01 00:00:10.354,-135.61,4.00,-96.90,-0.22,-4.93,-7.43,-1.08,-17.96,2.44,1.96,-1.45
1970-01-01 00:00:10.428,-149.31,4.69,-96.30,-0.64,-4.59,-8.00,-1.08,-7.28,2.69,1.96,-1.10
1970-01-01 00:00:10.497,-152.82,4.71,-95.84,-0.37,-3.90,-8.46,-1.08,-12.56,2.44,1.96,-1.54
1970-01-01 00:00:10.577,-157.69,4.04,-95.66,-0.37,-3.52,-8.58,-1.08,-10.78,2.69,1.96,-0.83
1970-01-01 00:00:10.647,-159.90,3.30,-95.82,-0.80,-1.64,-9.65,-1.08,-4.14,2.44,2.20,-0.68
1970-01-01 00:00:10.715,-162.97,1.81,-96.12,-0.03,-2.68,-8.58,-1.08,-58.03,2.69,2.20,-0.90
1970-01-01 00:00:10.787,-166.86,-0.20,-95.74,0.54,-1.64,-9.54,-1.08,-0.37,2.69,1.96,-0.75
1970-01-01 00:00:10.867,-173.26,-2.83,-94.34,1.04,-0.34,-11.38,-1.08,-2.71,2.69,1.96,-1.31
1970-01-01 00:00:10.934,-173.26,-2.83,-94.34,0.70,0.09,-10.30,-1.08,-4.07,2.69,2.20,-1.36
1970-01-01 00:00:11.007,174.10,-1.78,-90.32,0.43,1.43,-10.57,-1.08,-4.14,2.69,1.71,-1.26
1970-01-01 00:00:11.077,170.81,0.26,-89.36,0.20,2.46,-9.39,-1.08,1.28,2.69,1.96,-1.19
1970-01-01 00:00:11.158,166.58,3.04,-88.03,-0.30,3.11,-8.77,-0.20,-10.09,2.69,1.96,0.08
1970-01-01 00:00:11.223,166.58,3.04,-88.03,-1.14,3.00,-9.11,-0.20,-2.66,2.69,1.96,-1.08
1970-01-01 00:00:11.297,158.73,5.63,-85.29,-1.52,2.96,-9.30,-0.20,-3.69,2.69,1.96,-0.65
1970-01-01 00:00:11.367,157.04,6.12,-84.93,0.39,4.26,-5.66,-0.20,15.65,2.69,1.96,-0.40
1970-01-01 00:00:11.437,154.38,8.37,-84.21,-1.87,4.99,-8.58,-0.20,-4.47,2.69,1.96,-0.71
1970-01-01 00:00:11.508,152.54,9.69,-83.20,-1.87,4.80,-8.50,-0.20,-5.18,2.69,1.96,-0.49
1970-01-01 00:00:11.576,151.22,10.67,-82.66,-1.91,5.52,-7.73,-0.20,-5.60,2.69,1.71,-0.37
1970-01-01 00:00:11.647,148.99,11.34,-100.09,-1.98,5.03,-8.54,-0.20,-5.71,2.44,1.96,-0.48
1970-01-01 00:00:11.728,148.99,11.34,-100.09,-1.75,5.37,-7.20,1.14,-6.46,2.69,1.96,0.45
1970-01-01 00:00:11.796,143.09,11.57,-100.73,-1.91,5.87,-7.39,1.14,-6.07,2.69,1.96,-0.65
1970-01-01 00:00:11.877,140.55,10.10,-100.16,-1.87,4.61,-5.62,-10.44,-5.40,2.69,1.96,-1.43
1970-01-01 00:00:11.948,139.00,11.00,-101.10,-2.02,7.17,-7.16,-10.44,-5.44,2.69,1.96,-0.32
1970-01-01 00:00:12.027,136.61,12.46,-102.03,-2.60,6.60,-6.51,-0.02,-4.80,2.69,2.20,-0.14
1970-01-01 00:00:12.094,136.61,12.46,-102.03,-2.33,7.21,-6.86,-0.02,-5.35,2.69,1.96,-0.41
1970-01-01 00:00:12.167,129.88,12.23,-103.36,-2.10,6.75,-5.97,-0.02,-5.82,2.69,1.96,-1.16
1970-01-01 00:00:12.258,129.88,12.23,-103.36,-1.18,8.85,-4.02,0.99,-10.37,2.69,2.20,0.55
1970-01-01 00:00:12.348,108.86,12.79,-109.88,-3.09,10.74,-3.02,0.33,-4.13,2.69,1.96,0.16
1970-01-01 00:00:12.416,103.45,12.38,-111.67,-1.49,9.62,-1.07,0.33,-8.32,2.69,1.96,-1.57
1970-01-01 00:00:12.498,103.45,12.38,-111.67,-2.41,10.32,-1.30,-1.26,-5.14,2.69,1.96,-1.33
1970-01-01 00:00:12.563,103.45,12.38,-111.67,-1.18,9.66,0.88,-1.26,-10.49,2.69,1.96,-2.25
1970-01-01 00:00:12.627,103.45,12.38,-111.67,-0.18,9.31,2.03,-1.26,-67.43,2.69,1.96,-1.53
1970-01-01 00:00:12.707,72.00,0.15,-104.69,0.08,9.21,3.30,-0.00,1.82,2.69,1.96,0.05
1970-01-01 00:00:12.777,68.59,-0.94,-103.63,0.12,9.09,4.02,-0.00,-7.77,2.69,1.96,-1.28
1970-01-01 00:00:12.857,64.61,-1.89,-102.58,0.43,8.78,4.52,-0.00,-4.40,2.44,1.96,-0.82
1970-01-01 00:00:12.923,64.61,-1.89,-102.58,0.39,8.32,4.87,-0.00,-4.84,2.44,1.96,-0.91
1970-01-01 00:00:12.998,57.33,-2.41,-102.72,0.20,8.13,5.25,-0.00,-12.11,2.69,1.96,-0.69
1970-01-01 00:00:13.066,53.54,-2.37,-102.83,0.12,7.74,5.52,-0.00,-19.56,2.69,1.96,-1.02
1970-01-01 00:00:13.137,49.26,-2.48,-102.60,0.08,7.28,6.63,-0.00,-30.21,2.69,1.96,-1.09
1970-01-01 00:00:13.217,43.77,-2.74,-102.66,0.35,6.86,7.12,-0.00,-7.80,2.69,1.96,-0.96
1970-01-01 00:00:13.307,39.22,-3.14,-102.93,0.39,6.02,7.63,-0.00,-8.05,2.69,1.96,-0.91
1970-01-01 00:00:13.387,34.87,-3.67,-103.58,0.54,5.75,7.97,-0.00,-6.77,2.69,1.96,-0.96
1970-01-01 00:00:13.468,29.18,-3.27,-103.97,0.35,4.57,8.13,0.05,-9.31,2.69,1.96,0.10
1970-01-01 00:00:13.538,25.72,-2.58,-103.49,0.01,3.87,8.96,0.05,0.00,2.69,1.96,-1.15
1970-01-01 00:00:13.617,21.57,-1.37,-103.06,0.12,3.23,9.34,0.05,-11.29,2.69,1.96,-0.70
1970-01-01 00:00:13.686,21.57,-1.37,-103.06,0.47,2.69,9.43,0.05,-2.92,2.69,1.96,-0.77
1970-01-01 00:00:13.753,21.57,-1.37,-103.06,0.24,1.88,10.81,0.05,-5.74,2.69,1.96,-0.99
1970-01-01 00:00:13.826,10.64,-2.11,-103.55,0.43,2.04,9.42,0.14,-4.90,2.69,2.20,-0.33
1970-01-01 00:00:13.896,10.64,-2.11,-103.55,0.05,1.31,9.39,0.14,-44.91,2.44,1.96,-0.76
1970-01-01 00:00:13.968,3.70,-2.08,-102.95,0.39,-0.14,10.38,0.14,-5.31,2.69,1.96,-0.99
1970-01-01 00:00:14.068,-1.64,-3.57,-102.67,0.39,-0.22,10.08,0.94,-9.13,2.44,1.96,-0.09
1970-01-01 00:00:14.138,-2.87,-3.47,-102.61,0.47,-0.37,9.73,0.11,-7.40,2.69,1.96,0.03
1970-01-01 00:00:14.218,-5.07,-3.83,-102.67,0.70,-1.14,10.65,0.44,-5.51,2.69,1.96,-0.00
1970-01-01 00:00:14.287,-6.78,-4.05,-103.28,0.50,-1.14,9.70,0.44,-8.04,2.69,1.96,-0.43
1970-01-01 00:00:14.358,-7.98,-2.92,-102.58,0.50,-1.29,10.57,0.44,-5.79,2.69,2.20,-0.20
1970-01-01 00:00:14.438,-8.68,-1.41,-102.08,0.05,-1.52,10.15,-0.56,-30.15,2.69,1.96,-0.19
1970-01-01 00:00:14.508,-8.09,-1.25,-102.39,0.05,-1.64,9.89,-0.56,-26.64,2.69,1.96,-0.05
1970-01-01 00:00:14.578,-5.33,-0.13,-102.13,-0.34,-0.49,8.16,-0.56,0.38,2.69,1.96,0.70
1970-01-01 00:00:14.648,-3.55,-0.14,-101.78,0.12,0.09,9.24,-0.56,-1.13,2.69,1.96,0.56
1970-01-01 00:00:14.718,-4.14,-1.00,-102.09,0.01,-0.88,10.27,-0.56,0.00,2.69,1.96,-0.10
1970-01-01 00:00:14.789,-4.83,-1.41,-102.28,0.16,-1.07,9.88,-0.56,-8.78,2.69,1.96,-0.23
1970-01-01 00:00:14.859,-4.53,-1.68,-102.17,0.43,-0.41,10.11,-0.56,-3.90,2.69,1.96,0.11
1970-01-01 00:00:14.928,-4.37,-1.82,-102.48,0.05,-0.76,9.58,-0.56,-38.76,2.69,1.96,0.04
1970-01-01 00:00:15.009,-4.57,-1.66,-102.73,0.01,-0.84,9.66,-0.06,0.00,2.69,1.96,-0.25
1970-01-01 00:00:15.079,-4.78,-1.81,-102.44,0.66,-0.76,9.96,-0.06,-2.74,2.44,1.96,-0.05
1970-01-01 00:00:15.149,-5.26,-2.02,-102.46,0.31,-1.10,10.27,-0.06,-6.48,2.44,1.96,-0.13
1970-01-01 00:00:15.219,-5.52,-1.89,-102.63,-0.03,-1.10,9.89,-0.06,60.36,2.69,1.96,-0.08
1970-01-01 00:00:15.309,-4.86,-1.44,-102.41,0.24,-0.41,9.77,-0.27,-6.05,2.44,1.96,-0.10
1970-01-01 00:00:15.379,-4.94,-1.37,-102.26,0.12,-0.61,9.58,-0.27,-11.29,2.69,1.96,-0.05
1970-01-01 00:00:15.449,-4.93,-1.36,-102.59,0.01,-0.99,9.58,-0.27,0.00,2.69,1.96,0.01
1970-01-01 00:00:15.517,-5.34,-1.60,-102.72,0.20,-1.10,10.23,-0.27,-8.02,2.69,1.96,-0.11
1970-01-01 00:00:15.638,-5.43,-1.62,-102.74,0.08,-0.91,9.70,0.36,-19.77,2.69,1.96,0.16
1970-01-01 00:00:15.708,-5.35,-1.53,-102.71,0.05,-0.88,9.58,0.36,-32.60,2.69,1.96,0.04
1970-01-01 00:00:15.779,-5.48,-1.58,-102.68,0.05,-1.10,9.77,0.36,-33.71,2.69,1.96,-0.02
1970-01-01 00:00:15.849,-5.66,-1.76,-102.49,0.47,-0.91,10.19,0.36,-3.75,2.69,1.96,-0.04
1970-01-01 00:00:15.919,-5.58,-1.66,-102.52,0.08,-1.03,9.66,0.36,-20.27,2.69,1.96,0.03
1970-01-01 00:00:15.988,-5.63,-1.71,-102.60,0.20,-0.91,9.81,0.36,-8.60,2.69,1.96,-0.01
1970-01-01 00:00:16.069,-5.53,-1.69,-102.53,0.05,-1.03,9.66,-0.08,-36.12,2.69,1.96,-0.18
1970-01-01 00:00:16.138,-5.52,-1.74,-102.38,0.39,-0.84,10.04,-0.08,-4.45,2.69,2.20,0.02
1970-01-01 00:00:16.217,-5.69,-1.91,-102.26,0.20,-1.03,9.96,-0.08,-9.57,2.44,1.96,0.02
1970-01-01 00:00:16.285,-5.55,-1.85,-102.30,0.08,-1.03,9.77,-0.08,-22.53,2.69,2.20,0.02
1970-01-01 00:00:16.359,-5.46,-1.77,-102.22,0.20,-0.88,9.62,-0.20,-8.91,2.69,1.96,-0.04
1970-01-01 00:00:16.428,-5.56,-1.85,-102.27,0.27,-1.10,10.11,-0.20,-6.78,2.69,1.96,-0.04
1970-01-01 00:00:16.498,-5.55,-1.91,-102.23,0.27,-0.99,9.93,-0.20,-7.00,2.69,1.96,0.00
1970-01-01 00:00:16.567,-5.34,-1.84,-102.19,0.24,-0.64,9.58,-0.20,-7.72,2.69,1.96,0.06
1970-01-01 00:00:16.638,-5.33,-1.88,-102.15,0.27,-1.10,10.00,-0.20,-6.88,2.69,1.96,0.00
1970-01-01 00:00:16.719,-5.51,-2.05,-102.08,0.43,-0.95,10.15,0.29,-4.78,2.69,1.96,0.14
1970-01-01 00:00:16.789,-5.37,-1.95,-102.09,0.20,-0.95,9.73,0.29,-9.78,2.69,2.20,0.04
1970-01-01 00:00:16.868,-5.33,-1.82,-102.06,0.20,-0.91,9.84,0.29,-9.13,2.69,1.96,0.02
1970-01-01 00:00:16.938,-5.29,-1.75,-102.06,0.05,-1.03,9.66,0.29,-37.32,2.69,1.96,0.02
1970-01-01 00:00:17.008,-5.30,-1.83,-101.95,0.58,-0.76,10.19,0.29,-3.14,2.69,1.96,0.02
1970-01-01 00:00:17.089,-5.36,-1.92,-101.87,0.24,-0.80,9.77,0.29,-8.04,2.69,1.96,0.02
1970-01-01 00:00:17.155,-5.36,-1.92,-101.87,0.08,-0.99,9.66,0.29,-23.36,2.44,1.96,0.02
1970-01-01 00:00:17.229,-5.29,-1.89,-101.75,0.43,-0.80,9.92,0.29,-4.41,2.69,1.96,-0.01
1970-01-01 00:00:17.296,-5.34,-1.91,-101.79,0.24,-0.99,10.11,0.29,-8.00,2.69,1.96,-0.04
1970-01-01 00:00:17.377,-5.24,-1.87,-101.77,0.35,-0.91,9.92,0.29,-5.33,2.69,2.20,0.01
1970-01-01 00:00:17.464,-5.24,-1.87,-101.77,0.24,-0.80,9.73,0.29,-7.87,2.69,1.96,0.01
1970-01-01 00:00:17.538,-5.24,-1.87,-101.77,0.39,-1.03,10.08,0.29,-4.80,2.69,1.96,-0.03
1970-01-01 00:00:17.608,-5.31,-2.10,-101.62,0.54,-0.80,10.15,0.29,-3.87,2.69,2.20,-0.03
1970-01-01 00:00:17.679,-5.13,-1.92,-101.65,0.01,-0.99,9.42,0.29,0.00,2.69,2.20,0.08
1970-01-01 00:00:17.768,-4.97,-2.01,-101.48,0.39,-0.64,9.84,-0.07,-5.14,2.69,2.20,0.07
1970-01-01 00:00:17.836,-5.15,-2.20,-101.46,0.39,-0.64,9.84,-0.07,-5.63,2.44,1.96,-0.06
1970-01-01 00:00:17.918,-5.05,-2.13,-101.38,0.24,-0.80,9.66,-0.07,-8.92,2.69,1.96,-0.02
1970-01-01 00:00:17.985,-5.05,-2.13,-101.38,0.16,-0.91,9.62,-0.07,-13.27,2.69,2.20,0.02
1970-01-01 00:00:18.059,-5.03,-2.26,-101.30,0.47,-0.64,10.19,0.39,-4.82,2.69,1.96,0.17
1970-01-01 00:00:18.127,-5.03,-2.26,-101.30,0.47,-0.64,10.19,-0.30,-4.82,2.69,1.96,-0.28
1970-01-01 00:00:18.207,-4.95,-2.33,-101.13,0.62,-0.84,10.39,-0.30,-3.76,2.69,1.96,-0.06
1970-01-01 00:00:18.275,-4.95,-2.33,-101.13,0.20,-1.10,10.08,-0.30,-11.71,2.69,1.96,0.08
1970-01-01 00:00:18.349,-4.95,-2.33,-101.13,0.73,-0.64,9.50,-0.46,-3.18,2.44,1.96,0.25
1970-01-01 00:00:18.417,-4.95,-2.33,-101.13,0.73,-0.64,9.50,0.66,-3.18,2.69,1.96,0.03
1970-01-01 00:00:18.489,-4.79,-2.25,-101.13,0.12,-0.68,9.62,0.66,-18.60,2.69,1.96,0.07
1970-01-01 00:00:18.557,-4.79,-2.25,-101.13,0.70,-0.80,9.88,-0.27,-3.24,2.69,1.96,0.18
1970-01-01 00:00:18.628,-5.23,-2.73,-100.66,0.54,-1.03,9.92,-0.27,-5.03,2.69,1.96,-0.13
1970-01-01 00:00:18.709,-5.22,-2.90,-100.64,0.66,-1.10,9.92,-0.27,-4.40,2.69,1.96,0.01
1970-01-01 00:00:18.778,-5.26,-3.01,-100.66,0.54,-0.95,10.11,-0.27,-5.54,2.69,1.96,-0.02
1970-01-01 00:00:18.848,-5.02,-2.83,-100.61,0.31,-0.61,9.58,-0.27,-9.07,2.69,1.96,0.05
1970-01-01 00:00:18.919,-4.83,-2.68,-100.53,0.31,-0.64,9.66,-0.27,-8.57,2.69,1.96,0.05
1970-01-01 00:00:18.989,-5.00,-2.76,-100.30,0.50,-0.99,9.80,-0.27,-5.47,2.69,1.96,-0.06
1970-01-01 00:00:19.059,-5.20,-3.02,-100.22,0.77,-1.03,10.31,-0.27,-3.90,2.44,1.96,-0.05
1970-01-01 00:00:19.128,-5.15,-3.12,-100.13,0.58,-0.76,9.85,-0.27,-5.36,2.69,1.96,-0.00
1970-01-01 00:00:19.199,-4.95,-2.97,-100.16,0.31,-0.84,9.70,-0.27,-9.49,2.69,2.20,0.05
1970-01-01 00:00:19.269,-4.95,-2.97,-100.16,0.54,-0.80,9.84,-0.15,-5.46,2.69,1.96,-0.20
1970-01-01 00:00:19.337,-4.90,-3.11,-99.98,0.70,-0.88,9.89,-0.15,-4.48,2.69,1.96,-0.01
1970-01-01 00:00:19.405,-4.90,-3.11,-99.98,0.70,-0.84,10.11,-0.15,-4.48,2.69,1.96,0.01
1970-01-01 00:00:19.479,-4.82,-3.02,-100.06,0.31,-0.91,9.66,-0.15,-9.67,2.69,1.96,0.03
