Timestamp,CarRoll,CarPitch,CarYaw,RollGrad,ax,ay,az,ForwardAccel,LateralAccel,HeaveAccel,PitchRate,RollRate,YawRate,qw,qx,qy,qz,ShockPot1,ShockPot2
1970-01-01 00:00:39.001,173.55,74.10,-3.78,-91.20,-0.77,-0.81,9.81,-1.54,-0.81,0.05,9.85,-13.43,3.58,0.03,0.80,0.01,-0.60,2.69,1.96
1970-01-01 00:00:39.111,173.55,74.10,-3.78,-1580.85,1.23,-0.05,10.08,0.45,-0.05,0.14,-0.90,11.19,0.78,0.03,0.80,0.01,-0.60,2.69,2.20
1970-01-01 00:00:39.230,173.15,73.57,-2.92,1046.30,0.61,0.07,9.93,0.07,0.07,0.10,-0.78,-1.45,-2.01,0.03,0.80,0.02,-0.60,2.69,2.20
1970-01-01 00:00:39.340,172.38,73.42,-4.00,-234.96,0.46,-0.31,9.77,-0.16,-0.31,-0.25,3.02,-3.36,-0.78,0.03,0.80,0.01,-0.60,2.69,1.96
1970-01-01 00:00:39.451,171.36,73.73,-5.28,-898.75,0.42,-0.08,9.85,-0.10,-0.08,-0.02,0.45,-2.91,-4.70,0.03,0.80,0.01,-0.60,2.69,2.20
1970-01-01 00:00:39.551,171.36,73.73,-5.28,-898.75,1.00,-0.08,10.04,0.21,-0.08,0.14,-0.67,3.80,1.23,0.03,0.80,0.01,-0.60,2.69,2.20
1970-01-01 00:00:40.756,171.36,73.73,-5.28,-898.75,1.00,-0.08,10.04,0.21,-0.08,0.14,2.57,-1.90,0.22,0.03,0.80,0.01,-0.60,2.69,1.96
1970-01-01 00:00:40.871,171.36,73.73,-5.28,-309.40,1.00,-0.24,9.97,0.20,-0.24,0.22,-0.56,4.14,0.78,0.03,0.80,0.01,-0.60,2.69,1.96
1970-01-01 00:00:40.991,169.98,72.96,-6.40,-306.18,0.88,-0.24,9.77,0.20,-0.24,0.22,1.57,-2.91,0.34,0.04,0.80,0.01,-0.60,2.69,1.96
1970-01-01 00:00:41.101,169.84,72.90,-6.60,-207.36,0.58,-0.35,9.93,-0.05,-0.35,0.00,1.12,-2.13,-1.12,0.04,0.80,0.01,-0.59,2.69,1.96
1970-01-01 00:00:41.201,170.08,72.92,-6.29,-1555.57,0.58,-0.05,9.81,-0.06,-0.05,-0.17,-1.57,-1.57,-0.22,0.04,0.80,0.01,-0.59,2.69,2.20
1970-01-01 00:00:41.312,170.08,72.92,-6.29,-366.02,0.80,-0.20,9.93,0.13,-0.20,-0.02,-0.22,0.00,1.57,0.04,0.80,0.01,-0.59,2.69,2.20
1970-01-01 00:00:41.431,170.31,72.91,-6.11,-455.25,0.73,-0.16,9.93,-0.15,-0.16,0.03,0.45,1.23,0.00,0.04,0.80,0.01,-0.59,2.69,2.20
1970-01-01 00:00:41.541,169.97,72.80,-6.46,-169.43,0.69,-0.43,10.04,0.08,-0.43,0.14,0.90,-2.69,-0.56,0.04,0.80,0.01,-0.59,2.69,1.96
1970-01-01 00:00:41.642,169.97,72.80,-6.46,-232.97,0.50,-0.31,9.93,-0.16,-0.31,-0.05,0.11,0.45,0.45,0.04,0.80,0.01,-0.59,2.69,1.96
1970-01-01 00:00:41.751,170.36,72.72,-6.01,-365.00,0.69,-0.20,9.86,-0.16,-0.20,-0.05,0.34,-4.25,0.00,0.04,0.80,0.01,-0.59,2.69,1.96
1970-01-01 00:00:41.851,170.47,72.67,-6.16,-232.56,0.77,-0.31,9.73,-0.16,-0.31,-0.05,1.01,-0.56,0.11,0.04,0.80,0.01,-0.59,2.69,1.96
1970-01-01 00:00:41.952,170.46,72.61,-5.98,-599.60,0.54,-0.12,9.86,0.09,-0.12,-0.12,0.78,3.25,1.79,0.04,0.80,0.01,-0.59,2.69,2.20
1970-01-01 00:00:42.062,170.33,72.59,-6.07,-599.46,0.80,-0.12,9.74,0.09,-0.12,-0.12,0.45,3.80,2.13,0.04,0.80,0.01,-0.59,2.69,2.20
1970-01-01 00:00:42.272,170.33,72.59,-6.07,-884.91,0.61,-0.08,9.86,-0.09,-0.08,0.00,0.11,1.34,4.03,0.04,0.80,0.01,-0.59,2.69,2.20
1970-01-01 00:00:42.381,166.41,70.93,-9.04,-1513.10,0.27,-0.05,9.70,-0.09,-0.05,0.00,12.09,13.54,13.76,0.05,0.81,0.00,-0.58,2.69,1.96
1970-01-01 00:00:42.484,166.41,70.93,-9.04,-70.65,1.96,-1.00,9.09,-0.63,-1.00,-0.16,24.06,64.23,37.60,0.05,0.81,0.00,-0.58,2.69,1.96
1970-01-01 00:00:42.601,166.41,70.93,-9.04,-140.75,3.22,-0.50,8.40,0.07,-0.50,-0.08,42.30,78.78,55.73,0.05,0.81,0.00,-0.58,2.44,2.20
1970-01-01 00:00:42.703,135.06,49.07,-22.61,-43.92,7.32,-1.12,5.95,1.70,-1.12,-1.58,134.40,133.06,92.66,0.27,0.86,-0.01,-0.44,2.69,2.20
1970-01-01 00:00:42.814,120.45,18.64,-24.50,28.92,7.89,0.64,-0.80,-2.23,0.64,-3.11,350.27,204.56,120.07,0.45,0.85,-0.10,-0.24,2.69,1.96
1970-01-01 00:00:42.932,94.03,-29.20,-35.82,2.36,13.91,-12.38,-2.18,13.04,-12.38,-3.25,280.88,209.71,-86.50,0.68,0.62,-0.38,-0.03,2.69,1.96
1970-01-01 00:00:43.033,95.97,-32.59,-33.95,5.63,9.50,-5.79,-3.44,1.48,-5.79,-1.32,12.09,2.35,-18.35,0.68,0.63,-0.39,0.01,2.69,1.96
1970-01-01 00:00:43.133,102.44,-42.72,-36.61,13.24,9.16,-3.23,-3.59,1.48,-3.23,-1.32,209.60,2.24,4.59,0.64,0.62,-0.44,0.09,2.69,1.96
1970-01-01 00:00:43.239,113.81,-63.91,-51.48,-21.19,6.74,-0.27,-3.55,-1.55,3.02,0.66,215.19,49.91,-80.35,0.61,0.51,-0.57,0.20,2.69,1.96
1970-01-01 00:00:43.341,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,139.77,-24.51,-23.84,0.61,0.51,-0.57,0.20,2.69,1.96
1970-01-01 00:00:43.441,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,145.03,-48.23,-15.89,0.61,0.51,-0.57,0.20,2.69,1.96
1970-01-01 00:00:43.542,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,145.03,-48.23,-15.89,0.61,0.51,-0.57,0.20,2.69,1.96
1970-01-01 00:00:43.644,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,145.03,-48.23,-15.89,0.61,0.51,-0.57,0.20,2.69,2.20
1970-01-01 00:00:43.745,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,145.03,-48.23,-15.89,0.61,0.51,-0.57,0.20,2.69,2.93
1970-01-01 00:00:43.845,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,145.03,-48.23,-15.89,0.61,0.51,-0.57,0.20,2.69,1.96
1970-01-01 00:00:43.946,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,145.03,-48.23,-15.89,0.61,0.51,-0.57,0.20,2.69,2.20
1970-01-01 00:00:44.048,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,145.03,-48.23,-15.89,0.61,0.51,-0.57,0.20,2.69,1.96
1970-01-01 00:00:44.148,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,145.03,-48.23,-15.89,0.61,0.51,-0.57,0.20,2.69,1.71
1970-01-01 00:00:44.249,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,145.03,-48.23,-15.89,0.61,0.51,-0.57,0.20,2.69,1.47
1970-01-01 00:00:44.350,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,145.03,-48.23,-15.89,0.61,0.51,-0.57,0.20,2.69,1.22
1970-01-01 00:00:44.452,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,145.03,-48.23,-15.89,0.61,0.51,-0.57,0.20,2.69,1.47
1970-01-01 00:00:44.553,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,145.03,-48.23,-15.89,0.61,0.51,-0.57,0.20,2.69,1.47
1970-01-01 00:00:44.653,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,145.03,-48.23,-15.89,0.61,0.51,-0.57,0.20,2.69,1.71
1970-01-01 00:00:44.755,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,145.03,-48.23,-15.89,0.61,0.51,-0.57,0.20,2.69,1.71
1970-01-01 00:00:44.855,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,145.03,-48.23,-15.89,0.61,0.51,-0.57,0.20,2.69,2.20
1970-01-01 00:00:44.956,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,145.03,-48.23,-15.89,0.61,0.51,-0.57,0.20,2.69,1.96
1970-01-01 00:00:45.058,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,145.03,-48.23,-15.89,0.61,0.51,-0.57,0.20,2.69,1.96
1970-01-01 00:00:45.158,113.81,-63.91,-51.48,96.82,7.43,-0.66,-6.73,-0.07,-0.66,0.34,145.03,-48.23,-15.89,0.61,0.51,-0.57,0.20,2.69,1.96
